Order ID,Order Timestamp,Customer ID,Order Status,Store ID
3675,10/29/2023 7:10,16254,Refunded,241
3676,7/13/2023 4:48,11779,Refunded,193
3677,11/22/2022 5:09,10101,Canceled,38
3678,4/5/2023 17:26,4012,Canceled,463
3679,11/22/2022 21:34,2554,Shipped,455
3680,7/9/2023 3:07,478,Complete,15
3681,1/9/2023 21:29,2115,Refunded,6
3682,8/1/2023 9:50,4355,Refunded,63
3683,3/23/2023 16:58,9355,Complete,10
3684,4/28/2023 0:41,866,Shipped,97
3685,4/9/2023 7:31,9187,Complete,1
3686,12/2/2022 4:27,9913,Shipped,383
3687,6/1/2023 23:08,10602,Shipped,301
3688,9/28/2023 13:42,3242,Shipped,443
3689,2/4/2023 3:58,5967,Complete,280
3690,1/17/2023 17:29,18692,Shipped,152
3691,9/12/2023 16:10,3962,Shipped,445
3692,9/13/2023 19:28,14591,Refunded,106
3693,11/27/2022 15:57,11329,Complete,254
3694,12/21/2022 23:43,10185,On Hold,58
3695,2/22/2023 9:52,3680,Refunded,24
3696,3/3/2023 2:17,16074,Shipped,72
3697,2/16/2023 15:50,11009,Complete,400
3698,8/13/2023 15:52,12173,Canceled,370
3699,11/16/2022 1:00,13070,Shipped,300
3700,11/10/2023 13:05,10653,Complete,384
3701,1/3/2023 15:47,9403,On Hold,386
3702,8/25/2023 10:48,9332,Canceled,320
3703,11/1/2023 9:33,2765,On Hold,85
3704,1/7/2023 5:15,994,Canceled,136
3705,6/1/2023 18:13,14374,Refunded,70
3706,2/5/2023 0:55,15219,Refunded,2
3707,11/12/2022 14:56,12658,Shipped,466
3708,8/1/2023 21:33,4299,Shipped,125
3709,1/6/2023 7:07,8895,On Hold,349
3710,2/11/2023 20:21,6938,Refunded,264
3711,12/11/2022 23:17,3883,Complete,371
3712,4/13/2023 1:39,10451,On Hold,455
3713,1/11/2023 0:58,14075,Refunded,322
3714,12/31/2022 10:20,10402,Refunded,97
3715,6/18/2023 6:55,18888,Canceled,435
3716,7/18/2023 22:13,17035,On Hold,209
3717,8/31/2023 16:29,2100,Refunded,16
3718,4/5/2023 20:14,19255,Shipped,220
3719,3/5/2023 18:03,15833,Refunded,433
3720,9/26/2023 10:57,11498,Refunded,392
3721,4/8/2023 20:45,8618,Refunded,28
3722,6/11/2023 7:20,1388,Canceled,271
3723,7/23/2023 15:26,14793,Complete,466
3724,11/5/2023 19:01,17814,Complete,296
3725,9/13/2023 6:47,7535,Complete,147
3726,7/5/2023 15:30,15171,Complete,315
3727,12/26/2022 4:06,13830,On Hold,94
3728,4/10/2023 5:18,5504,Canceled,36
3729,8/23/2023 22:46,18850,Canceled,442
3730,2/21/2023 0:22,19640,On Hold,490
3731,5/8/2023 12:02,13372,Complete,7
3732,10/12/2023 4:35,13036,Canceled,356
3733,1/6/2023 10:31,6043,Shipped,4
3734,8/19/2023 18:07,17367,Refunded,483
3735,1/8/2023 21:16,5852,Complete,141
3736,11/19/2022 11:30,9747,Canceled,494
3737,12/11/2022 4:13,5125,Shipped,214
3738,3/12/2023 20:31,7356,Refunded,218
3739,2/24/2023 11:51,10403,Shipped,171
3740,9/16/2023 10:25,16150,Canceled,105
3741,1/14/2023 19:24,9697,Complete,243
3742,11/26/2022 22:59,17529,Canceled,291
3743,7/10/2023 20:10,9256,Complete,236
3744,7/27/2023 19:41,14425,Shipped,223
3745,10/11/2023 7:55,3913,On Hold,418
3746,2/20/2023 11:56,10470,On Hold,285
3747,3/3/2023 10:29,16209,On Hold,210
3748,5/13/2023 16:45,3203,Refunded,271
3749,11/5/2023 20:23,14806,Complete,299
3750,10/18/2023 15:01,5744,Refunded,202
3751,8/28/2023 1:06,6776,Refunded,204
3752,12/2/2022 4:39,9671,Shipped,328
3753,2/24/2023 12:19,10150,On Hold,123
3754,2/10/2023 12:25,4660,Shipped,464
3755,8/23/2023 22:02,14457,Refunded,166
3756,5/5/2023 12:22,19463,Canceled,338
3757,5/2/2023 17:48,2989,Complete,212
3758,10/27/2023 7:14,6412,Complete,255
3759,5/21/2023 16:11,3552,Shipped,277
3760,9/18/2023 8:47,18601,Canceled,45
3761,1/17/2023 1:07,15633,Canceled,308
3762,5/27/2023 21:48,6239,Canceled,151
3763,3/10/2023 8:12,13644,On Hold,360
3764,1/3/2023 3:10,18357,Shipped,341
3765,1/9/2023 4:22,3038,Canceled,63
3766,12/1/2022 18:19,18968,Complete,143
3767,5/24/2023 19:27,7284,Refunded,450
3768,9/25/2023 0:10,11465,Refunded,56
3769,1/2/2023 3:49,11326,Complete,128
3770,12/20/2022 21:42,14791,Complete,300
3771,7/8/2023 15:13,17385,Complete,76
3772,12/24/2022 3:28,9174,Shipped,356
3773,4/4/2023 9:21,11600,Canceled,298
3774,9/8/2023 21:49,984,Refunded,438
3775,6/3/2023 2:52,8329,Refunded,109
3776,1/13/2023 12:09,8949,Complete,58
3777,8/21/2023 19:46,1812,Refunded,336
3778,3/26/2023 9:56,13425,Canceled,96
3779,8/28/2023 13:55,8518,Shipped,470
3780,1/28/2023 12:55,2936,On Hold,6
3781,10/11/2023 10:17,11249,Shipped,349
3782,4/18/2023 4:10,3840,Refunded,487
3783,7/10/2023 17:24,15861,Complete,325
3784,1/11/2023 5:04,9852,On Hold,142
3785,12/8/2022 3:22,14987,On Hold,23
3786,11/25/2022 6:47,1379,Complete,426
3787,10/28/2023 11:41,14358,Complete,19
3788,2/14/2023 8:34,16947,Complete,104
3789,3/1/2023 7:28,17188,On Hold,294
3790,12/30/2022 14:05,25,Complete,30
3791,9/23/2023 13:51,1810,Shipped,296
3792,5/9/2023 23:57,2078,On Hold,282
3793,11/10/2023 3:08,12881,Complete,445
3794,1/24/2023 17:37,48,Shipped,183
3795,4/17/2023 2:06,12484,Shipped,405
3796,9/26/2023 3:50,15222,On Hold,86
3797,3/31/2023 3:42,2360,Shipped,459
3798,5/30/2023 19:08,762,Refunded,250
3799,1/20/2023 6:19,6176,Refunded,357
3800,1/16/2023 0:41,602,Shipped,255
3801,8/28/2023 12:55,12345,Complete,249
3802,8/4/2023 6:35,15973,Complete,366
3803,9/13/2023 16:10,5778,Shipped,167
3804,6/17/2023 15:52,16374,Shipped,69
3805,11/20/2022 23:51,5443,Refunded,243
3806,2/18/2023 8:41,12055,Shipped,477
3807,1/18/2023 21:40,7660,Complete,491
3808,2/2/2023 15:17,2884,Canceled,164
3809,5/29/2023 6:43,19311,On Hold,158
3810,8/8/2023 10:11,8540,Shipped,235
3811,4/27/2023 1:04,1438,Canceled,376
3812,5/15/2023 19:40,6761,Refunded,274
3813,1/13/2023 6:51,1454,On Hold,101
3814,1/18/2023 2:26,6658,On Hold,432
3815,2/12/2023 15:25,1530,Refunded,442
3816,7/3/2023 3:45,6780,Canceled,472
3817,7/13/2023 11:21,16094,Refunded,108
3818,3/10/2023 9:03,667,On Hold,454
3819,10/16/2023 20:44,10411,Canceled,225
3820,7/1/2023 17:17,12898,Canceled,484
3821,10/5/2023 19:15,11327,On Hold,21
3822,5/17/2023 7:07,7091,Refunded,381
3823,7/9/2023 9:38,10037,Canceled,160
3824,4/30/2023 6:40,15238,Shipped,348
3825,2/25/2023 8:43,7341,Shipped,218
3826,9/10/2023 8:03,9959,Canceled,81
3827,2/17/2023 20:44,4275,Shipped,316
3828,5/25/2023 4:07,13163,Complete,92
3829,7/3/2023 4:32,12527,On Hold,189
3830,2/5/2023 23:13,1872,Complete,252
3831,7/20/2023 1:07,10390,Canceled,362
3832,4/11/2023 3:20,4738,Complete,440
3833,8/19/2023 18:10,684,Complete,294
3834,10/2/2023 7:32,19951,Shipped,34
3835,3/1/2023 0:27,14197,Canceled,435
3836,7/4/2023 5:46,14423,Shipped,497
3837,3/14/2023 21:28,3222,Shipped,275
3838,12/3/2022 17:28,1867,On Hold,167
3839,12/17/2022 18:35,4647,On Hold,25
3840,12/3/2022 4:17,9569,Complete,350
3841,3/29/2023 8:52,13024,Shipped,484
3842,9/25/2023 14:59,13596,Shipped,116
3843,11/17/2022 14:20,4340,Refunded,62
3844,9/27/2023 3:57,3717,Canceled,96
3845,7/13/2023 15:40,14959,Canceled,396
3846,3/25/2023 10:06,9649,Canceled,133
3847,5/27/2023 22:23,15051,Shipped,29
3848,10/16/2023 5:50,9479,Shipped,167
3849,5/3/2023 20:38,11686,Canceled,26
3850,8/23/2023 9:29,19008,Complete,338
3851,8/2/2023 7:25,12481,Shipped,206
3852,1/12/2023 6:06,5543,Complete,135
3853,6/20/2023 19:23,19653,Shipped,365
3854,4/25/2023 19:11,12026,Shipped,222
3855,6/2/2023 6:24,285,Canceled,403
3856,3/19/2023 13:29,17322,On Hold,410
3857,12/17/2022 2:19,7579,On Hold,438
3858,10/31/2023 18:01,16781,On Hold,214
3859,7/31/2023 18:18,2640,On Hold,35
3860,9/20/2023 9:59,18292,On Hold,40
3861,7/30/2023 4:53,6069,On Hold,125
3862,9/30/2023 15:31,3104,Shipped,124
3863,12/25/2022 1:55,12573,Refunded,337
3864,8/2/2023 8:09,18807,Canceled,117
3865,3/27/2023 2:06,1278,Shipped,58
3866,3/14/2023 2:51,13200,Canceled,382
3867,7/26/2023 8:11,6460,On Hold,254
3868,9/5/2023 11:28,7613,On Hold,317
3869,2/10/2023 19:26,8269,Complete,289
3870,6/6/2023 17:56,13359,On Hold,209
3871,1/6/2023 18:56,631,Complete,239
3872,11/17/2022 1:00,3236,Canceled,298
3873,6/30/2023 3:25,10857,Refunded,439
3874,1/26/2023 13:29,14422,Shipped,178
3875,1/23/2023 1:14,18770,Shipped,376
3876,2/1/2023 11:42,10191,Canceled,383
3877,8/2/2023 10:25,8887,Refunded,342
3878,3/30/2023 22:28,12386,On Hold,126
3879,11/15/2022 8:35,6048,On Hold,275
3880,2/28/2023 21:38,9074,Shipped,459
3881,6/7/2023 7:35,11448,On Hold,188
3882,6/26/2023 12:43,1182,On Hold,207
3883,7/13/2023 4:39,8743,Complete,393
3884,4/22/2023 14:41,4292,Complete,389
3885,1/16/2023 5:41,1384,Shipped,385
3886,12/15/2022 15:05,3410,On Hold,192
3887,4/4/2023 13:17,2763,On Hold,13
3888,5/16/2023 13:16,14393,On Hold,399
3889,6/12/2023 8:26,2302,Canceled,332
3890,9/18/2023 4:31,10257,Canceled,376
3891,12/15/2022 20:00,6986,Shipped,129
3892,2/4/2023 10:33,5171,Shipped,232
3893,2/23/2023 17:45,4868,Canceled,392
3894,12/9/2022 20:36,16167,Shipped,405
3895,10/23/2023 9:46,15653,Canceled,289
3896,8/25/2023 16:23,18453,On Hold,19
3897,4/28/2023 10:11,13300,Refunded,272
3898,11/24/2022 0:25,5199,Refunded,196
3899,10/22/2023 5:38,18552,Complete,313
3900,11/14/2022 22:42,15523,Canceled,214
3901,4/23/2023 1:16,12931,Shipped,266
3902,4/16/2023 10:54,16518,On Hold,154
3903,7/17/2023 6:36,14489,On Hold,454
3904,7/25/2023 12:56,3275,Canceled,402
3905,3/4/2023 19:27,18271,Complete,222
3906,4/25/2023 20:16,16530,Refunded,463
3907,4/2/2023 2:50,18263,Shipped,451
3908,2/21/2023 7:57,8100,Refunded,115
3909,5/15/2023 12:26,1731,Canceled,145
3910,8/28/2023 8:25,1123,Complete,100
3911,4/30/2023 17:34,9150,On Hold,371
3912,1/19/2023 9:15,12988,On Hold,495
3913,12/29/2022 13:37,18601,Refunded,19
3914,2/8/2023 6:11,349,Refunded,341
3915,10/25/2023 13:36,18533,Complete,19
3916,6/8/2023 1:34,4273,On Hold,290
3917,7/4/2023 16:05,13324,Complete,147
3918,8/21/2023 23:53,269,Complete,217
3919,10/17/2023 19:20,9331,Shipped,225
3920,4/25/2023 9:23,9464,Shipped,75
3921,6/1/2023 16:44,11910,Shipped,229
3922,11/15/2022 5:32,16433,Shipped,11
3923,6/28/2023 20:51,1010,Shipped,431
3924,2/27/2023 15:41,18713,Shipped,379
3925,11/8/2023 18:49,6935,On Hold,4
3926,4/2/2023 4:35,3531,Canceled,321
3927,12/19/2022 16:24,4714,Canceled,325
3928,2/24/2023 2:36,8327,Shipped,204
3929,7/6/2023 17:03,15770,Canceled,486
3930,9/29/2023 11:35,12575,Refunded,395
3931,3/11/2023 23:23,1261,Shipped,187
3932,7/20/2023 3:30,17813,Canceled,31
3933,12/1/2022 1:33,11022,On Hold,308
3934,5/22/2023 22:49,5004,Refunded,121
3935,9/26/2023 16:25,10873,Complete,230
3936,11/14/2022 19:58,7275,Shipped,184
3937,9/4/2023 1:32,438,Canceled,395
3938,12/5/2022 10:48,11481,On Hold,375
3939,8/10/2023 6:19,2701,Canceled,398
3940,2/10/2023 18:45,14579,On Hold,14
3941,12/14/2022 15:16,17280,Canceled,210
3942,7/31/2023 3:53,14324,Canceled,57
3943,7/18/2023 19:16,17034,Canceled,173
3944,12/7/2022 12:54,12880,Canceled,226
3945,12/31/2022 3:05,15256,On Hold,101
3946,9/9/2023 16:30,5227,Canceled,280
3947,5/26/2023 3:38,16798,Shipped,307
3948,3/1/2023 17:44,488,Canceled,29
3949,5/16/2023 19:48,18594,Refunded,316
3950,11/24/2022 11:14,11813,Refunded,36
3951,7/26/2023 8:30,9915,Shipped,209
3952,4/20/2023 16:15,5717,Canceled,65
3953,10/24/2023 21:52,10665,Refunded,152
3954,7/1/2023 16:27,7365,Refunded,476
3955,4/25/2023 22:33,15477,Complete,258
3956,8/24/2023 5:45,8303,Complete,69
3957,3/10/2023 8:40,10700,Canceled,436
3958,11/18/2022 7:59,13338,Canceled,50
3959,7/1/2023 22:18,15312,Shipped,148
3960,8/12/2023 9:57,8056,Complete,255
3961,1/31/2023 8:00,2837,Refunded,118
3962,1/12/2023 23:42,7937,Shipped,115
3963,6/19/2023 13:48,7739,Shipped,227
3964,7/22/2023 22:49,18717,Complete,246
3965,8/4/2023 12:34,2575,On Hold,29
3966,5/17/2023 13:49,1071,On Hold,110
3967,1/10/2023 6:53,8017,Shipped,259
3968,7/23/2023 23:14,11925,Shipped,81
3969,9/14/2023 11:20,18093,Refunded,259
3970,9/5/2023 4:10,19690,Shipped,57
3971,4/8/2023 11:37,11333,On Hold,478
3972,6/15/2023 1:34,15306,Shipped,13
3973,6/2/2023 7:45,9950,Refunded,64
3974,5/5/2023 12:32,19283,Canceled,228
3975,2/6/2023 16:44,8418,Refunded,383
3976,10/29/2023 21:42,12215,Complete,13
3977,7/28/2023 1:46,15796,Refunded,99
3978,1/31/2023 19:33,17760,On Hold,184
3979,12/26/2022 16:00,12866,Complete,494
3980,2/27/2023 2:28,19909,Shipped,27
3981,1/7/2023 20:44,8584,On Hold,329
3982,8/18/2023 2:34,1063,On Hold,14
3983,11/2/2023 3:20,1126,Shipped,13
3984,9/19/2023 17:45,18168,Canceled,8
3985,2/25/2023 2:07,7872,Refunded,137
3986,10/22/2023 14:02,7087,Shipped,191
3987,11/15/2022 0:43,279,Complete,356
3988,6/27/2023 15:26,1338,On Hold,39
3989,6/18/2023 23:16,4591,Refunded,89
3990,5/20/2023 17:07,13280,Shipped,465
3991,1/18/2023 17:03,9099,Complete,255
3992,10/24/2023 0:29,1820,On Hold,257
3993,6/6/2023 10:30,15649,Complete,17
3994,12/5/2022 16:53,11828,Shipped,35
3995,3/1/2023 14:50,12966,On Hold,130
3996,9/14/2023 1:26,16357,Shipped,463
3997,9/27/2023 9:15,1713,Shipped,489
3998,2/28/2023 19:50,11758,Canceled,378
3999,12/20/2022 5:28,16831,On Hold,173
4000,10/26/2023 1:08,11647,On Hold,50
4001,12/3/2022 14:02,5,On Hold,277
4002,7/29/2023 9:00,15131,Complete,490
4003,9/3/2023 22:03,19034,Shipped,298
4004,10/12/2023 2:50,136,Refunded,449
4005,6/28/2023 0:07,3231,Canceled,338
4006,3/6/2023 23:04,1003,Complete,266
4007,3/15/2023 13:34,5160,Complete,139
4008,9/18/2023 0:02,14729,Refunded,422
4009,4/26/2023 1:54,3372,On Hold,445
4010,12/26/2022 11:35,14778,On Hold,423
4011,12/1/2022 9:19,2243,Complete,183
4012,3/17/2023 15:35,16246,Complete,103
4013,11/19/2022 0:25,9302,Refunded,133
4014,11/4/2023 3:41,3451,Complete,300
4015,12/29/2022 5:15,5963,Refunded,424
4016,1/29/2023 13:38,15116,Complete,499
4017,6/10/2023 16:18,3119,Shipped,412
4018,12/24/2022 18:37,4535,Shipped,38
4019,8/12/2023 10:35,8614,Complete,483
4020,12/14/2022 8:58,8939,Shipped,122
4021,9/30/2023 17:59,11758,Canceled,437
4022,3/23/2023 3:07,14055,Canceled,387
4023,12/9/2022 3:53,1889,Complete,93
4024,7/11/2023 15:33,4632,Shipped,325
4025,1/26/2023 17:19,5400,On Hold,287
4026,4/14/2023 1:01,15138,Canceled,482
4027,10/17/2023 22:37,2843,Refunded,227
4028,7/26/2023 11:07,3410,Canceled,259
4029,4/17/2023 3:27,12587,On Hold,327
4030,1/3/2023 11:38,1023,Complete,206
4031,11/18/2022 7:30,7098,Refunded,453
4032,10/3/2023 5:59,9375,Complete,134
4033,10/24/2023 13:19,6688,Canceled,162
4034,8/3/2023 15:09,10944,Complete,68
4035,3/3/2023 20:29,13234,Canceled,62
4036,11/25/2022 19:24,4014,Shipped,103
4037,9/17/2023 17:36,149,Canceled,198
4038,2/2/2023 22:06,18456,Complete,232
4039,7/10/2023 9:46,197,Shipped,19
4040,5/23/2023 4:16,19591,Shipped,281
4041,4/19/2023 2:40,7651,Shipped,61
4042,8/24/2023 12:45,17187,On Hold,322
4043,12/15/2022 21:56,9383,On Hold,229
4044,3/12/2023 23:31,9508,Complete,371
4045,1/12/2023 10:00,7989,Canceled,388
4046,3/18/2023 12:02,15545,Refunded,342
4047,9/16/2023 11:00,14043,Complete,202
4048,10/31/2023 22:08,9053,Complete,47
4049,5/9/2023 8:49,1496,Refunded,68
4050,5/6/2023 12:36,14346,Complete,376
4051,5/22/2023 4:14,12881,Shipped,312
4052,10/30/2023 12:01,5757,Canceled,140
4053,6/29/2023 12:26,12309,Shipped,154
4054,10/23/2023 11:11,7088,Canceled,267
4055,9/5/2023 18:48,9049,Shipped,438
4056,5/16/2023 1:00,2813,Refunded,499
4057,3/8/2023 19:31,12670,Complete,137
4058,6/25/2023 3:53,8214,Canceled,210
4059,3/7/2023 12:42,17605,On Hold,290
4060,11/4/2023 16:48,8185,Refunded,240
4061,9/25/2023 3:32,10902,Refunded,358
4062,3/21/2023 8:15,13956,Shipped,191
4063,1/29/2023 19:56,14651,Complete,457
4064,6/15/2023 8:42,16618,On Hold,38
4065,8/30/2023 19:18,3992,Canceled,201
4066,8/13/2023 12:53,2101,Refunded,223
4067,6/2/2023 16:48,13355,Canceled,202
4068,3/16/2023 12:10,14132,Canceled,389
4069,10/14/2023 5:08,3188,Shipped,399
4070,11/24/2022 1:37,14190,Canceled,90
4071,1/14/2023 13:47,15472,Refunded,67
4072,1/30/2023 15:01,2630,Refunded,224
4073,3/7/2023 18:02,16042,Complete,241
4074,2/26/2023 0:49,19538,Complete,296
4075,12/15/2022 19:03,2833,Canceled,438
4076,8/15/2023 23:29,13836,Canceled,216
4077,7/29/2023 5:41,3140,On Hold,405
4078,3/14/2023 21:34,11663,On Hold,355
4079,7/25/2023 19:12,9859,Canceled,274
4080,10/26/2023 18:23,15007,Complete,51
4081,12/19/2022 19:24,18323,Canceled,443
4082,10/16/2023 12:58,3663,Refunded,175
4083,2/27/2023 18:14,13007,Refunded,462
4084,5/15/2023 2:07,417,On Hold,458
4085,6/20/2023 23:11,19178,Shipped,159
4086,5/19/2023 6:13,10572,Complete,160
4087,4/23/2023 11:42,15682,Canceled,492
4088,11/7/2023 0:21,8234,Refunded,74
4089,7/14/2023 5:55,3168,Shipped,38
4090,12/29/2022 18:15,7986,Complete,14
4091,6/13/2023 15:35,17016,On Hold,216
4092,12/14/2022 15:08,50,On Hold,58
4093,9/24/2023 17:53,10833,Shipped,57
4094,11/17/2022 7:10,17796,On Hold,178
4095,8/21/2023 20:39,7075,Complete,274
4096,4/10/2023 19:26,7429,On Hold,268
4097,1/20/2023 20:11,18482,Shipped,95
4098,5/4/2023 12:49,2661,On Hold,437
4099,2/18/2023 8:19,6999,Complete,60
4100,5/5/2023 3:17,2702,Complete,186
4101,10/23/2023 17:21,2829,On Hold,222
4102,7/27/2023 1:38,7842,Complete,440
4103,4/14/2023 16:17,18626,Complete,110
4104,7/5/2023 8:23,18682,On Hold,85
4105,4/7/2023 15:29,19163,Shipped,15
4106,9/27/2023 2:36,2853,Refunded,71
4107,3/26/2023 1:30,3865,On Hold,122
4108,5/25/2023 6:12,425,On Hold,95
4109,8/18/2023 20:04,749,Shipped,24
4110,3/7/2023 12:14,5401,Refunded,482
4111,10/2/2023 8:24,18104,Complete,476
4112,10/26/2023 20:55,3047,Refunded,222
4113,8/3/2023 5:55,11499,Canceled,263
4114,3/21/2023 23:57,3806,Refunded,285
4115,1/15/2023 21:51,10138,On Hold,273
4116,4/8/2023 6:20,15457,Shipped,393
4117,2/10/2023 9:28,3071,Complete,296
4118,12/7/2022 13:59,290,Refunded,72
4119,11/7/2023 13:42,15888,On Hold,406
4120,5/13/2023 13:03,18407,Complete,448
4121,5/12/2023 5:30,3271,Complete,286
4122,6/26/2023 1:28,16149,Shipped,250
4123,9/5/2023 10:54,12563,Canceled,117
4124,12/14/2022 19:19,8494,Complete,459
4125,4/9/2023 9:24,14475,Complete,421
4126,9/8/2023 21:51,18311,Shipped,464
4127,8/7/2023 15:08,8034,Complete,359
4128,10/2/2023 0:12,15806,Refunded,253
4129,8/24/2023 6:26,812,Refunded,176
4130,6/26/2023 5:47,7063,Complete,474
4131,4/4/2023 14:36,6198,Canceled,83
4132,6/10/2023 6:29,2120,Refunded,281
4133,10/21/2023 21:33,7626,Shipped,387
4134,8/12/2023 9:06,1113,Complete,166
4135,9/12/2023 13:41,8561,Complete,212
4136,10/10/2023 0:18,13231,Complete,27
4137,9/14/2023 8:44,2753,Complete,431
4138,7/25/2023 16:13,11478,On Hold,433
4139,4/20/2023 14:27,19637,On Hold,411
4140,7/16/2023 5:46,16673,Complete,342
4141,11/10/2023 3:12,16718,Refunded,15
4142,8/11/2023 22:27,14335,Complete,282
4143,12/9/2022 22:35,12714,On Hold,237
4144,8/11/2023 7:07,13015,Complete,226
4145,4/30/2023 3:25,17260,Refunded,177
4146,8/27/2023 21:58,1106,Canceled,106
4147,9/6/2023 19:26,8695,Canceled,341
4148,11/16/2022 15:42,15970,Canceled,303
4149,7/16/2023 20:25,18917,Refunded,377
4150,3/16/2023 11:40,15091,Complete,2
4151,1/23/2023 12:21,12662,On Hold,328
4152,5/13/2023 20:02,1547,Refunded,306
4153,7/10/2023 3:15,8170,On Hold,183
4154,12/20/2022 20:01,16903,Complete,75
4155,10/19/2023 21:24,9906,Complete,26
4156,8/12/2023 3:44,12545,Refunded,258
4157,1/14/2023 19:45,8281,Refunded,86
4158,10/6/2023 20:24,17007,On Hold,294
4159,7/10/2023 4:46,6293,Canceled,125
4160,1/3/2023 22:27,3319,On Hold,268
4161,8/4/2023 18:11,7668,Complete,164
4162,10/17/2023 3:09,688,Refunded,319
4163,9/14/2023 9:47,1171,On Hold,53
4164,1/6/2023 1:15,13219,Complete,146
4165,11/19/2022 5:22,6813,Refunded,409
4166,9/20/2023 18:39,15479,Canceled,5
4167,8/26/2023 21:49,4848,Refunded,168
4168,2/16/2023 19:18,6636,Complete,16
4169,6/29/2023 3:03,16529,Complete,413
4170,12/29/2022 4:28,11342,Refunded,296
4171,11/13/2022 11:24,6985,Refunded,266
4172,5/5/2023 18:44,1256,Complete,350
4173,7/22/2023 18:51,14430,On Hold,484
4174,5/11/2023 4:26,18880,Refunded,6
4175,12/13/2022 13:28,8270,Shipped,407
4176,1/6/2023 14:41,12704,Shipped,362
4177,3/21/2023 0:46,14919,On Hold,212
4178,1/23/2023 6:01,11347,Shipped,252
4179,12/29/2022 22:44,12662,Complete,343
4180,6/21/2023 11:09,18700,Complete,3
4181,3/13/2023 17:06,3993,Refunded,128
4182,2/5/2023 17:12,10720,On Hold,465
4183,5/5/2023 22:53,8325,Shipped,298
4184,5/2/2023 9:04,1814,Complete,287
4185,7/5/2023 0:11,7330,Refunded,97
4186,1/31/2023 21:53,1282,Shipped,131
4187,12/13/2022 12:04,14107,Shipped,350
4188,2/9/2023 3:23,4342,Canceled,255
4189,9/25/2023 19:19,7135,On Hold,411
4190,5/26/2023 4:06,769,Shipped,242
4191,11/25/2022 1:44,7739,On Hold,398
4192,3/12/2023 1:08,18215,Refunded,242
4193,3/1/2023 14:35,6092,Canceled,389
4194,8/25/2023 13:42,11322,Refunded,485
4195,4/14/2023 8:05,7996,Complete,125
4196,6/4/2023 10:22,13488,On Hold,97
4197,3/26/2023 1:42,12306,Shipped,93
4198,6/1/2023 15:47,2186,Refunded,253
4199,1/29/2023 0:28,9176,Canceled,181
4200,10/17/2023 20:50,515,Refunded,51
4201,5/2/2023 19:48,13648,Refunded,63
4202,2/20/2023 20:59,3693,Canceled,116
4203,11/19/2022 16:56,15235,On Hold,5
4204,7/6/2023 12:03,2688,Complete,24
4205,5/5/2023 12:57,1643,Shipped,435
4206,2/8/2023 15:51,18696,Complete,194
4207,10/6/2023 2:10,7942,Complete,214
4208,4/16/2023 16:41,13782,Shipped,7
4209,8/12/2023 15:06,5905,Refunded,218
4210,3/10/2023 9:51,17928,Complete,434
4211,4/11/2023 12:45,18320,On Hold,454
4212,2/16/2023 18:31,4745,On Hold,491
4213,1/7/2023 19:40,18993,Shipped,469
4214,8/2/2023 19:08,1227,Canceled,474
4215,2/10/2023 2:04,11041,Canceled,105
4216,2/25/2023 22:23,9222,Complete,292
4217,12/25/2022 15:47,15705,Refunded,352
4218,2/16/2023 8:00,15022,Canceled,46
4219,11/19/2022 8:25,18080,On Hold,108
4220,12/26/2022 14:32,129,Shipped,160
4221,6/4/2023 3:33,13307,Refunded,177
4222,11/5/2023 6:06,11560,Canceled,268
4223,8/16/2023 4:48,2167,Refunded,338
4224,1/11/2023 9:39,2545,On Hold,294
4225,11/18/2022 11:44,10314,Refunded,372
4226,1/25/2023 15:25,18887,Complete,54
4227,9/18/2023 18:43,13263,Refunded,159
4228,11/29/2022 1:25,10960,Canceled,396
4229,5/6/2023 13:26,1875,Refunded,314
4230,12/13/2022 10:48,5358,Shipped,158
4231,8/1/2023 13:55,3127,Refunded,175
4232,1/21/2023 0:07,3173,Complete,284
4233,3/4/2023 20:35,12406,Complete,319
4234,8/3/2023 14:58,14659,On Hold,167
4235,11/9/2023 16:39,9315,Shipped,39
4236,8/27/2023 8:10,3305,Shipped,389
4237,1/1/2023 21:27,7449,Shipped,359
4238,4/1/2023 8:23,16058,Canceled,382
4239,9/4/2023 17:22,7144,Shipped,53
4240,11/7/2023 4:27,6915,Complete,372
4241,4/23/2023 21:44,7795,Complete,71
4242,12/11/2022 1:31,13297,Complete,163
4243,10/26/2023 0:16,16019,On Hold,251
4244,6/23/2023 12:11,7177,Complete,341
4245,6/15/2023 18:57,8685,Refunded,20
4246,10/4/2023 19:41,15040,Refunded,228
4247,10/28/2023 13:31,1523,Refunded,50
4248,12/25/2022 0:05,1030,Complete,498
4249,1/16/2023 10:50,8088,Complete,264
4250,11/22/2022 9:17,3622,Complete,174
4251,5/20/2023 5:41,13237,Shipped,441
4252,1/20/2023 22:09,8155,On Hold,149
4253,1/23/2023 6:42,11902,Complete,116
4254,7/3/2023 4:09,4662,Complete,458
4255,5/16/2023 14:03,4141,Canceled,439
4256,10/9/2023 17:30,8602,On Hold,277
4257,10/9/2023 6:16,19325,Canceled,1
4258,11/12/2022 14:03,11695,On Hold,466
4259,8/25/2023 11:37,19249,Complete,297
4260,6/1/2023 12:58,2376,Shipped,6
4261,2/27/2023 4:57,15005,Refunded,86
4262,10/24/2023 7:27,34,Canceled,380
4263,7/12/2023 10:46,6997,Shipped,299
